index,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,LITRES/CAPITA,Flag Codes
1908,CHN,ALCOHOL,TOT,LT_CAP15,A,1970,0.8,
1909,CHN,ALCOHOL,TOT,LT_CAP15,A,1971,0.8,
1910,CHN,ALCOHOL,TOT,LT_CAP15,A,1972,0.9,
1911,CHN,ALCOHOL,TOT,LT_CAP15,A,1973,1.0,
1912,CHN,ALCOHOL,TOT,LT_CAP15,A,1974,1.1,
1913,CHN,ALCOHOL,TOT,LT_CAP15,A,1975,1.2,
1914,CHN,ALCOHOL,TOT,LT_CAP15,A,1976,1.3,
1915,CHN,ALCOHOL,TOT,LT_CAP15,A,1977,1.2,
1916,CHN,ALCOHOL,TOT,LT_CAP15,A,1978,1.2,
1917,CHN,ALCOHOL,TOT,LT_CAP15,A,1979,1.3,
1918,CHN,ALCOHOL,TOT,LT_CAP15,A,1980,1.7,
1919,CHN,ALCOHOL,TOT,LT_CAP15,A,1981,1.9,
1920,CHN,ALCOHOL,TOT,LT_CAP15,A,1982,2.1,
1921,CHN,ALCOHOL,TOT,LT_CAP15,A,1983,2.3,
1922,CHN,ALCOHOL,TOT,LT_CAP15,A,1984,2.4,
1923,CHN,ALCOHOL,TOT,LT_CAP15,A,1985,2.5,
1924,CHN,ALCOHOL,TOT,LT_CAP15,A,1986,2.9,
1925,CHN,ALCOHOL,TOT,LT_CAP15,A,1987,3.3,
1926,CHN,ALCOHOL,TOT,LT_CAP15,A,1988,3.5,
1927,CHN,ALCOHOL,TOT,LT_CAP15,A,1989,3.2,
1928,CHN,ALCOHOL,TOT,LT_CAP15,A,1990,3.3,
1929,CHN,ALCOHOL,TOT,LT_CAP15,A,1991,3.4,
1930,CHN,ALCOHOL,TOT,LT_CAP15,A,1992,3.5,
1931,CHN,ALCOHOL,TOT,LT_CAP15,A,1993,3.8,
1932,CHN,ALCOHOL,TOT,LT_CAP15,A,1994,4.0,
1933,CHN,ALCOHOL,TOT,LT_CAP15,A,1995,4.7,
1934,CHN,ALCOHOL,TOT,LT_CAP15,A,1996,4.5,
1935,CHN,ALCOHOL,TOT,LT_CAP15,A,1997,4.6,
1936,CHN,ALCOHOL,TOT,LT_CAP15,A,1998,3.9,
1937,CHN,ALCOHOL,TOT,LT_CAP15,A,1999,3.6,
1938,CHN,ALCOHOL,TOT,LT_CAP15,A,2000,3.0,
1939,CHN,ALCOHOL,TOT,LT_CAP15,A,2001,2.8,
1940,CHN,ALCOHOL,TOT,LT_CAP15,A,2002,2.9,
1941,CHN,ALCOHOL,TOT,LT_CAP15,A,2003,2.9,
1942,CHN,ALCOHOL,TOT,LT_CAP15,A,2004,3.0,
1943,CHN,ALCOHOL,TOT,LT_CAP15,A,2005,2.9,
1944,CHN,ALCOHOL,TOT,LT_CAP15,A,2006,3.3,
1945,CHN,ALCOHOL,TOT,LT_CAP15,A,2007,3.9,
1946,CHN,ALCOHOL,TOT,LT_CAP15,A,2008,4.3,
1947,CHN,ALCOHOL,TOT,LT_CAP15,A,2009,4.9,
1948,CHN,ALCOHOL,TOT,LT_CAP15,A,2010,5.8,
1949,CHN,ALCOHOL,TOT,LT_CAP15,A,2011,5.4,
1950,CHN,ALCOHOL,TOT,LT_CAP15,A,2012,5.5,
1951,CHN,ALCOHOL,TOT,LT_CAP15,A,2013,5.6,
1952,CHN,ALCOHOL,TOT,LT_CAP15,A,2014,5.7,
1953,CHN,ALCOHOL,TOT,LT_CAP15,A,2015,5.7,
1954,CHN,ALCOHOL,TOT,LT_CAP15,A,2016,5.6,
1955,CHN,ALCOHOL,TOT,LT_CAP15,A,2017,5.3,
1956,CHN,ALCOHOL,TOT,LT_CAP15,A,2018,4.8,
1957,CHN,ALCOHOL,TOT,LT_CAP15,A,2019,4.5,
1958,EST,ALCOHOL,TOT,LT_CAP15,A,1990,9.8,
1959,EST,ALCOHOL,TOT,LT_CAP15,A,1991,9.1,
1960,EST,ALCOHOL,TOT,LT_CAP15,A,1992,7.8,
1961,EST,ALCOHOL,TOT,LT_CAP15,A,1993,8.1,
1962,EST,ALCOHOL,TOT,LT_CAP15,A,1994,8.2,
1963,EST,ALCOHOL,TOT,LT_CAP15,A,1995,8.3,
1964,EST,ALCOHOL,TOT,LT_CAP15,A,1996,8.0,
1965,EST,ALCOHOL,TOT,LT_CAP15,A,1997,8.3,
1966,EST,ALCOHOL,TOT,LT_CAP15,A,1998,8.0,
1967,EST,ALCOHOL,TOT,LT_CAP15,A,1999,8.9,
1968,EST,ALCOHOL,TOT,LT_CAP15,A,2000,9.0,
1969,EST,ALCOHOL,TOT,LT_CAP15,A,2001,10.1,
1970,EST,ALCOHOL,TOT,LT_CAP15,A,2002,12.0,
1971,EST,ALCOHOL,TOT,LT_CAP15,A,2003,11.8,D
1972,EST,ALCOHOL,TOT,LT_CAP15,A,2004,11.5,D
1973,EST,ALCOHOL,TOT,LT_CAP15,A,2005,13.0,D
1974,EST,ALCOHOL,TOT,LT_CAP15,A,2006,13.4,D
1975,EST,ALCOHOL,TOT,LT_CAP15,A,2007,14.8,D
1976,EST,ALCOHOL,TOT,LT_CAP15,A,2008,14.2,D
1977,EST,ALCOHOL,TOT,LT_CAP15,A,2009,11.9,D
1978,EST,ALCOHOL,TOT,LT_CAP15,A,2010,11.4,D
1979,EST,ALCOHOL,TOT,LT_CAP15,A,2011,12.0,D
1980,EST,ALCOHOL,TOT,LT_CAP15,A,2012,12.1,D
1981,EST,ALCOHOL,TOT,LT_CAP15,A,2013,11.9,D
1982,EST,ALCOHOL,TOT,LT_CAP15,A,2014,11.1,D
1983,EST,ALCOHOL,TOT,LT_CAP15,A,2015,10.6,D
1984,EST,ALCOHOL,TOT,LT_CAP15,A,2016,10.2,D
1985,EST,ALCOHOL,TOT,LT_CAP15,A,2017,10.3,D
1986,EST,ALCOHOL,TOT,LT_CAP15,A,2018,10.0,D
1987,EST,ALCOHOL,TOT,LT_CAP15,A,2019,10.4,D
1988,EST,ALCOHOL,TOT,LT_CAP15,A,2020,10.8,D
1989,EST,ALCOHOL,TOT,LT_CAP15,A,2021,11.1,D
1990,IND,ALCOHOL,TOT,LT_CAP15,A,1961,0.7,
1991,IND,ALCOHOL,TOT,LT_CAP15,A,1962,0.7,
1992,IND,ALCOHOL,TOT,LT_CAP15,A,1963,0.6,
1993,IND,ALCOHOL,TOT,LT_CAP15,A,1964,0.7,
1994,IND,ALCOHOL,TOT,LT_CAP15,A,1965,0.6,
1995,IND,ALCOHOL,TOT,LT_CAP15,A,1966,0.7,
1996,IND,ALCOHOL,TOT,LT_CAP15,A,1967,0.7,
1997,IND,ALCOHOL,TOT,LT_CAP15,A,1968,0.8,
1998,IND,ALCOHOL,TOT,LT_CAP15,A,1969,0.9,
1999,IND,ALCOHOL,TOT,LT_CAP15,A,1970,0.8,
2000,IND,ALCOHOL,TOT,LT_CAP15,A,1971,0.9,
2001,IND,ALCOHOL,TOT,LT_CAP15,A,1972,0.9,
2002,IND,ALCOHOL,TOT,LT_CAP15,A,1973,1.0,
2003,IND,ALCOHOL,TOT,LT_CAP15,A,1974,1.0,
2004,IND,ALCOHOL,TOT,LT_CAP15,A,1975,1.0,
2005,IND,ALCOHOL,TOT,LT_CAP15,A,1976,1.1,
2006,IND,ALCOHOL,TOT,LT_CAP15,A,1977,1.1,
2007,IND,ALCOHOL,TOT,LT_CAP15,A,1978,1.1,
2008,IND,ALCOHOL,TOT,LT_CAP15,A,1979,1.1,
2009,IND,ALCOHOL,TOT,LT_CAP15,A,1980,1.1,
2010,IND,ALCOHOL,TOT,LT_CAP15,A,1981,1.1,
2011,IND,ALCOHOL,TOT,LT_CAP15,A,1982,1.2,
2012,IND,ALCOHOL,TOT,LT_CAP15,A,1983,1.2,
2013,IND,ALCOHOL,TOT,LT_CAP15,A,1984,1.2,
2014,IND,ALCOHOL,TOT,LT_CAP15,A,1985,1.3,
2015,IND,ALCOHOL,TOT,LT_CAP15,A,1986,1.3,
2016,IND,ALCOHOL,TOT,LT_CAP15,A,1987,1.5,
2017,IND,ALCOHOL,TOT,LT_CAP15,A,1988,1.6,
2018,IND,ALCOHOL,TOT,LT_CAP15,A,1989,1.7,
2019,IND,ALCOHOL,TOT,LT_CAP15,A,1990,1.7,
2020,IND,ALCOHOL,TOT,LT_CAP15,A,1991,1.8,
2021,IND,ALCOHOL,TOT,LT_CAP15,A,1992,1.6,
2022,IND,ALCOHOL,TOT,LT_CAP15,A,1993,1.8,
2023,IND,ALCOHOL,TOT,LT_CAP15,A,1994,1.7,
2024,IND,ALCOHOL,TOT,LT_CAP15,A,1995,1.8,
2025,IND,ALCOHOL,TOT,LT_CAP15,A,1996,1.9,
2026,IND,ALCOHOL,TOT,LT_CAP15,A,1997,1.5,
2027,IND,ALCOHOL,TOT,LT_CAP15,A,1998,1.4,
2028,IND,ALCOHOL,TOT,LT_CAP15,A,1999,1.7,
2029,IND,ALCOHOL,TOT,LT_CAP15,A,2000,0.9,
2030,IND,ALCOHOL,TOT,LT_CAP15,A,2001,1.0,
2031,IND,ALCOHOL,TOT,LT_CAP15,A,2002,1.1,
2032,IND,ALCOHOL,TOT,LT_CAP15,A,2003,1.2,
2033,IND,ALCOHOL,TOT,LT_CAP15,A,2004,1.2,
2034,IND,ALCOHOL,TOT,LT_CAP15,A,2005,1.3,
2035,IND,ALCOHOL,TOT,LT_CAP15,A,2006,1.4,
2036,IND,ALCOHOL,TOT,LT_CAP15,A,2007,1.6,
2037,IND,ALCOHOL,TOT,LT_CAP15,A,2008,1.9,
2038,IND,ALCOHOL,TOT,LT_CAP15,A,2009,2.5,
2039,IND,ALCOHOL,TOT,LT_CAP15,A,2010,2.7,
2040,IND,ALCOHOL,TOT,LT_CAP15,A,2011,3.0,
2041,IND,ALCOHOL,TOT,LT_CAP15,A,2012,3.0,
2042,IND,ALCOHOL,TOT,LT_CAP15,A,2013,3.0,
2043,IND,ALCOHOL,TOT,LT_CAP15,A,2014,3.0,
2044,IND,ALCOHOL,TOT,LT_CAP15,A,2015,3.0,
2045,IND,ALCOHOL,TOT,LT_CAP15,A,2016,3.0,
2046,IND,ALCOHOL,TOT,LT_CAP15,A,2017,2.9,
2047,IND,ALCOHOL,TOT,LT_CAP15,A,2018,3.0,
2048,IND,ALCOHOL,TOT,LT_CAP15,A,2019,3.1,
2049,IDN,ALCOHOL,TOT,LT_CAP15,A,1961,0.0,
2050,IDN,ALCOHOL,TOT,LT_CAP15,A,1962,0.0,
2051,IDN,ALCOHOL,TOT,LT_CAP15,A,1963,0.0,
2052,IDN,ALCOHOL,TOT,LT_CAP15,A,1964,0.0,
2053,IDN,ALCOHOL,TOT,LT_CAP15,A,1965,0.0,
2054,IDN,ALCOHOL,TOT,LT_CAP15,A,1966,0.0,
2055,IDN,ALCOHOL,TOT,LT_CAP15,A,1967,0.0,
2056,IDN,ALCOHOL,TOT,LT_CAP15,A,1968,0.0,
2057,IDN,ALCOHOL,TOT,LT_CAP15,A,1969,0.0,
2058,IDN,ALCOHOL,TOT,LT_CAP15,A,1970,0.1,
2059,IDN,ALCOHOL,TOT,LT_CAP15,A,1971,0.1,
2060,IDN,ALCOHOL,TOT,LT_CAP15,A,1972,0.1,
2061,IDN,ALCOHOL,TOT,LT_CAP15,A,1973,0.1,
2062,IDN,ALCOHOL,TOT,LT_CAP15,A,1974,0.1,
2063,IDN,ALCOHOL,TOT,LT_CAP15,A,1975,0.1,
2064,IDN,ALCOHOL,TOT,LT_CAP15,A,1976,0.1,
2065,IDN,ALCOHOL,TOT,LT_CAP15,A,1977,0.1,
2066,IDN,ALCOHOL,TOT,LT_CAP15,A,1978,0.1,
2067,IDN,ALCOHOL,TOT,LT_CAP15,A,1979,0.1,
2068,IDN,ALCOHOL,TOT,LT_CAP15,A,1980,0.1,
2069,IDN,ALCOHOL,TOT,LT_CAP15,A,1981,0.1,
2070,IDN,ALCOHOL,TOT,LT_CAP15,A,1982,0.1,
2071,IDN,ALCOHOL,TOT,LT_CAP15,A,1983,0.1,
2072,IDN,ALCOHOL,TOT,LT_CAP15,A,1984,0.1,
2073,IDN,ALCOHOL,TOT,LT_CAP15,A,1985,0.1,
2074,IDN,ALCOHOL,TOT,LT_CAP15,A,1986,0.1,
2075,IDN,ALCOHOL,TOT,LT_CAP15,A,1987,0.1,
2076,IDN,ALCOHOL,TOT,LT_CAP15,A,1988,0.1,
2077,IDN,ALCOHOL,TOT,LT_CAP15,A,1989,0.1,
2078,IDN,ALCOHOL,TOT,LT_CAP15,A,1990,0.1,
2079,IDN,ALCOHOL,TOT,LT_CAP15,A,1991,0.1,
2080,IDN,ALCOHOL,TOT,LT_CAP15,A,1992,0.1,
2081,IDN,ALCOHOL,TOT,LT_CAP15,A,1993,0.1,
2082,IDN,ALCOHOL,TOT,LT_CAP15,A,1994,0.1,
2083,IDN,ALCOHOL,TOT,LT_CAP15,A,1995,0.1,
2084,IDN,ALCOHOL,TOT,LT_CAP15,A,1996,0.1,
2085,IDN,ALCOHOL,TOT,LT_CAP15,A,1997,0.1,
2086,IDN,ALCOHOL,TOT,LT_CAP15,A,1998,0.1,
2087,IDN,ALCOHOL,TOT,LT_CAP15,A,1999,0.1,
2088,IDN,ALCOHOL,TOT,LT_CAP15,A,2000,0.1,
2089,IDN,ALCOHOL,TOT,LT_CAP15,A,2001,0.1,
2090,IDN,ALCOHOL,TOT,LT_CAP15,A,2002,0.1,
2091,IDN,ALCOHOL,TOT,LT_CAP15,A,2003,0.1,
2092,IDN,ALCOHOL,TOT,LT_CAP15,A,2004,0.1,
